img, img1, img2, ann
/media/andersen/D/Thesis/Dataset/Clip75/0139.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0138.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0137.jpg,/media/andersen/D/Thesis/GroundTruth/Clip75/0139.png
/media/andersen/D/Thesis/Dataset/Clip17/0310.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0309.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0308.jpg,/media/andersen/D/Thesis/GroundTruth/Clip17/0310.png
/media/andersen/D/Thesis/Dataset/Clip78/0197.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0196.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0195.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0197.png
/media/andersen/D/Thesis/Dataset/Clip66/0143.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0142.jpg,/media/andersen/D/Thesis/Dataset/Clip66/0141.jpg,/media/andersen/D/Thesis/GroundTruth/Clip66/0143.png
/media/andersen/D/Thesis/Dataset/Clip50/0156.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0155.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0154.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0156.png
/media/andersen/D/Thesis/Dataset/Clip1/0309.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0308.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0307.jpg,/media/andersen/D/Thesis/GroundTruth/Clip1/0309.png
/media/andersen/D/Thesis/Dataset/Clip35/0382.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0381.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0380.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0382.png
/media/andersen/D/Thesis/Dataset/Clip26/0027.jpg,/media/andersen/D/Thesis/Dataset/Clip26/0026.jpg,/media/andersen/D/Thesis/Dataset/Clip26/0025.jpg,/media/andersen/D/Thesis/GroundTruth/Clip26/0027.png
/media/andersen/D/Thesis/Dataset/Clip69/0398.jpg,/media/andersen/D/Thesis/Dataset/Clip69/0397.jpg,/media/andersen/D/Thesis/Dataset/Clip69/0396.jpg,/media/andersen/D/Thesis/GroundTruth/Clip69/0398.png
/media/andersen/D/Thesis/Dataset/Clip52/0498.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0497.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0496.jpg,/media/andersen/D/Thesis/GroundTruth/Clip52/0498.png
/media/andersen/D/Thesis/Dataset/Clip58/0021.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0020.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0019.jpg,/media/andersen/D/Thesis/GroundTruth/Clip58/0021.png
/media/andersen/D/Thesis/Dataset/Clip72/0167.jpg,/media/andersen/D/Thesis/Dataset/Clip72/0166.jpg,/media/andersen/D/Thesis/Dataset/Clip72/0165.jpg,/media/andersen/D/Thesis/GroundTruth/Clip72/0167.png
/media/andersen/D/Thesis/Dataset/Clip34/0062.jpg,/media/andersen/D/Thesis/Dataset/Clip34/0061.jpg,/media/andersen/D/Thesis/Dataset/Clip34/0060.jpg,/media/andersen/D/Thesis/GroundTruth/Clip34/0062.png
/media/andersen/D/Thesis/Dataset/Clip52/0058.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0057.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0056.jpg,/media/andersen/D/Thesis/GroundTruth/Clip52/0058.png
/media/andersen/D/Thesis/Dataset/Clip77/0039.jpg,/media/andersen/D/Thesis/Dataset/Clip77/0038.jpg,/media/andersen/D/Thesis/Dataset/Clip77/0037.jpg,/media/andersen/D/Thesis/GroundTruth/Clip77/0039.png
/media/andersen/D/Thesis/Dataset/Clip16/0978.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0977.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0976.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0978.png
/media/andersen/D/Thesis/Dataset/Clip6/0018.jpg,/media/andersen/D/Thesis/Dataset/Clip6/0017.jpg,/media/andersen/D/Thesis/Dataset/Clip6/0016.jpg,/media/andersen/D/Thesis/GroundTruth/Clip6/0018.png
/media/andersen/D/Thesis/Dataset/Clip17/0141.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0140.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0139.jpg,/media/andersen/D/Thesis/GroundTruth/Clip17/0141.png
/media/andersen/D/Thesis/Dataset/Clip16/0619.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0618.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0617.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0619.png
/media/andersen/D/Thesis/Dataset/Clip34/0107.jpg,/media/andersen/D/Thesis/Dataset/Clip34/0106.jpg,/media/andersen/D/Thesis/Dataset/Clip34/0105.jpg,/media/andersen/D/Thesis/GroundTruth/Clip34/0107.png
/media/andersen/D/Thesis/Dataset/Clip38/0459.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0458.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0457.jpg,/media/andersen/D/Thesis/GroundTruth/Clip38/0459.png
/media/andersen/D/Thesis/Dataset/Clip55/0425.jpg,/media/andersen/D/Thesis/Dataset/Clip55/0424.jpg,/media/andersen/D/Thesis/Dataset/Clip55/0423.jpg,/media/andersen/D/Thesis/GroundTruth/Clip55/0425.png
/media/andersen/D/Thesis/Dataset/Clip37/0090.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0089.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0088.jpg,/media/andersen/D/Thesis/GroundTruth/Clip37/0090.png
/media/andersen/D/Thesis/Dataset/Clip11/0019.jpg,/media/andersen/D/Thesis/Dataset/Clip11/0018.jpg,/media/andersen/D/Thesis/Dataset/Clip11/0017.jpg,/media/andersen/D/Thesis/GroundTruth/Clip11/0019.png
/media/andersen/D/Thesis/Dataset/Clip17/0186.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0185.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0184.jpg,/media/andersen/D/Thesis/GroundTruth/Clip17/0186.png
/media/andersen/D/Thesis/Dataset/Clip80/0008.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0007.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0006.jpg,/media/andersen/D/Thesis/GroundTruth/Clip80/0008.png
/media/andersen/D/Thesis/Dataset/Clip62/0084.jpg,/media/andersen/D/Thesis/Dataset/Clip62/0083.jpg,/media/andersen/D/Thesis/Dataset/Clip62/0082.jpg,/media/andersen/D/Thesis/GroundTruth/Clip62/0084.png
/media/andersen/D/Thesis/Dataset/Clip65/0233.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0232.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0231.jpg,/media/andersen/D/Thesis/GroundTruth/Clip65/0233.png
/media/andersen/D/Thesis/Dataset/Clip30/0113.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0112.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0111.jpg,/media/andersen/D/Thesis/GroundTruth/Clip30/0113.png
/media/andersen/D/Thesis/Dataset/Clip31/0350.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0349.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0348.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0350.png
/media/andersen/D/Thesis/Dataset/Clip1/0283.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0282.jpg,/media/andersen/D/Thesis/Dataset/Clip1/0281.jpg,/media/andersen/D/Thesis/GroundTruth/Clip1/0283.png
/media/andersen/D/Thesis/Dataset/Clip48/0178.jpg,/media/andersen/D/Thesis/Dataset/Clip48/0177.jpg,/media/andersen/D/Thesis/Dataset/Clip48/0176.jpg,/media/andersen/D/Thesis/GroundTruth/Clip48/0178.png
/media/andersen/D/Thesis/Dataset/Clip35/0180.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0179.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0178.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0180.png
/media/andersen/D/Thesis/Dataset/Clip69/0304.jpg,/media/andersen/D/Thesis/Dataset/Clip69/0303.jpg,/media/andersen/D/Thesis/Dataset/Clip69/0302.jpg,/media/andersen/D/Thesis/GroundTruth/Clip69/0304.png
/media/andersen/D/Thesis/Dataset/Clip61/0140.jpg,/media/andersen/D/Thesis/Dataset/Clip61/0139.jpg,/media/andersen/D/Thesis/Dataset/Clip61/0138.jpg,/media/andersen/D/Thesis/GroundTruth/Clip61/0140.png
/media/andersen/D/Thesis/Dataset/Clip75/0345.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0344.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0343.jpg,/media/andersen/D/Thesis/GroundTruth/Clip75/0345.png
/media/andersen/D/Thesis/Dataset/Clip43/0326.jpg,/media/andersen/D/Thesis/Dataset/Clip43/0325.jpg,/media/andersen/D/Thesis/Dataset/Clip43/0324.jpg,/media/andersen/D/Thesis/GroundTruth/Clip43/0326.png
/media/andersen/D/Thesis/Dataset/Clip48/0172.jpg,/media/andersen/D/Thesis/Dataset/Clip48/0171.jpg,/media/andersen/D/Thesis/Dataset/Clip48/0170.jpg,/media/andersen/D/Thesis/GroundTruth/Clip48/0172.png
/media/andersen/D/Thesis/Dataset/Clip33/0083.jpg,/media/andersen/D/Thesis/Dataset/Clip33/0082.jpg,/media/andersen/D/Thesis/Dataset/Clip33/0081.jpg,/media/andersen/D/Thesis/GroundTruth/Clip33/0083.png
/media/andersen/D/Thesis/Dataset/Clip5/0038.jpg,/media/andersen/D/Thesis/Dataset/Clip5/0037.jpg,/media/andersen/D/Thesis/Dataset/Clip5/0036.jpg,/media/andersen/D/Thesis/GroundTruth/Clip5/0038.png
/media/andersen/D/Thesis/Dataset/Clip31/0100.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0099.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0098.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0100.png
/media/andersen/D/Thesis/Dataset/Clip81/0067.jpg,/media/andersen/D/Thesis/Dataset/Clip81/0066.jpg,/media/andersen/D/Thesis/Dataset/Clip81/0065.jpg,/media/andersen/D/Thesis/GroundTruth/Clip81/0067.png
/media/andersen/D/Thesis/Dataset/Clip35/0356.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0355.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0354.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0356.png
/media/andersen/D/Thesis/Dataset/Clip16/0362.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0361.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0360.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0362.png
/media/andersen/D/Thesis/Dataset/Clip2/0012.jpg,/media/andersen/D/Thesis/Dataset/Clip2/0011.jpg,/media/andersen/D/Thesis/Dataset/Clip2/0010.jpg,/media/andersen/D/Thesis/GroundTruth/Clip2/0012.png
/media/andersen/D/Thesis/Dataset/Clip31/0535.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0534.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0533.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0535.png
/media/andersen/D/Thesis/Dataset/Clip81/0007.jpg,/media/andersen/D/Thesis/Dataset/Clip81/0006.jpg,/media/andersen/D/Thesis/Dataset/Clip81/0005.jpg,/media/andersen/D/Thesis/GroundTruth/Clip81/0007.png
/media/andersen/D/Thesis/Dataset/Clip16/0186.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0185.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0184.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0186.png
/media/andersen/D/Thesis/Dataset/Clip30/0014.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0013.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0012.jpg,/media/andersen/D/Thesis/GroundTruth/Clip30/0014.png
/media/andersen/D/Thesis/Dataset/Clip75/0272.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0271.jpg,/media/andersen/D/Thesis/Dataset/Clip75/0270.jpg,/media/andersen/D/Thesis/GroundTruth/Clip75/0272.png
/media/andersen/D/Thesis/Dataset/Clip35/0268.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0267.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0266.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0268.png
/media/andersen/D/Thesis/Dataset/Clip65/0153.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0152.jpg,/media/andersen/D/Thesis/Dataset/Clip65/0151.jpg,/media/andersen/D/Thesis/GroundTruth/Clip65/0153.png
/media/andersen/D/Thesis/Dataset/Clip16/0829.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0828.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0827.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0829.png
/media/andersen/D/Thesis/Dataset/Clip49/0054.jpg,/media/andersen/D/Thesis/Dataset/Clip49/0053.jpg,/media/andersen/D/Thesis/Dataset/Clip49/0052.jpg,/media/andersen/D/Thesis/GroundTruth/Clip49/0054.png
/media/andersen/D/Thesis/Dataset/Clip16/0671.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0670.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0669.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0671.png
/media/andersen/D/Thesis/Dataset/Clip37/0050.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0049.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0048.jpg,/media/andersen/D/Thesis/GroundTruth/Clip37/0050.png
/media/andersen/D/Thesis/Dataset/Clip12/0192.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0191.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0190.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0192.png
/media/andersen/D/Thesis/Dataset/Clip32/0247.jpg,/media/andersen/D/Thesis/Dataset/Clip32/0246.jpg,/media/andersen/D/Thesis/Dataset/Clip32/0245.jpg,/media/andersen/D/Thesis/GroundTruth/Clip32/0247.png
/media/andersen/D/Thesis/Dataset/Clip16/0335.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0334.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0333.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0335.png
/media/andersen/D/Thesis/Dataset/Clip35/0608.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0607.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0606.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0608.png
/media/andersen/D/Thesis/Dataset/Clip38/0412.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0411.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0410.jpg,/media/andersen/D/Thesis/GroundTruth/Clip38/0412.png
/media/andersen/D/Thesis/Dataset/Clip79/0160.jpg,/media/andersen/D/Thesis/Dataset/Clip79/0159.jpg,/media/andersen/D/Thesis/Dataset/Clip79/0158.jpg,/media/andersen/D/Thesis/GroundTruth/Clip79/0160.png
/media/andersen/D/Thesis/Dataset/Clip16/0379.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0378.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0377.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0379.png
/media/andersen/D/Thesis/Dataset/Clip72/0040.jpg,/media/andersen/D/Thesis/Dataset/Clip72/0039.jpg,/media/andersen/D/Thesis/Dataset/Clip72/0038.jpg,/media/andersen/D/Thesis/GroundTruth/Clip72/0040.png
/media/andersen/D/Thesis/Dataset/Clip12/0196.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0195.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0194.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0196.png
/media/andersen/D/Thesis/Dataset/Clip78/0229.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0228.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0227.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0229.png
/media/andersen/D/Thesis/Dataset/Clip30/0034.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0033.jpg,/media/andersen/D/Thesis/Dataset/Clip30/0032.jpg,/media/andersen/D/Thesis/GroundTruth/Clip30/0034.png
/media/andersen/D/Thesis/Dataset/Clip58/0337.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0336.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0335.jpg,/media/andersen/D/Thesis/GroundTruth/Clip58/0337.png
/media/andersen/D/Thesis/Dataset/Clip54/0185.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0184.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0183.jpg,/media/andersen/D/Thesis/GroundTruth/Clip54/0185.png
/media/andersen/D/Thesis/Dataset/Clip31/0464.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0463.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0462.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0464.png
/media/andersen/D/Thesis/Dataset/Clip31/0004.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0003.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0002.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0004.png
/media/andersen/D/Thesis/Dataset/Clip58/0090.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0089.jpg,/media/andersen/D/Thesis/Dataset/Clip58/0088.jpg,/media/andersen/D/Thesis/GroundTruth/Clip58/0090.png
/media/andersen/D/Thesis/Dataset/Clip44/0286.jpg,/media/andersen/D/Thesis/Dataset/Clip44/0285.jpg,/media/andersen/D/Thesis/Dataset/Clip44/0284.jpg,/media/andersen/D/Thesis/GroundTruth/Clip44/0286.png
/media/andersen/D/Thesis/Dataset/Clip7/0138.jpg,/media/andersen/D/Thesis/Dataset/Clip7/0137.jpg,/media/andersen/D/Thesis/Dataset/Clip7/0136.jpg,/media/andersen/D/Thesis/GroundTruth/Clip7/0138.png
/media/andersen/D/Thesis/Dataset/Clip71/0208.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0207.jpg,/media/andersen/D/Thesis/Dataset/Clip71/0206.jpg,/media/andersen/D/Thesis/GroundTruth/Clip71/0208.png
/media/andersen/D/Thesis/Dataset/Clip52/0495.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0494.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0493.jpg,/media/andersen/D/Thesis/GroundTruth/Clip52/0495.png
/media/andersen/D/Thesis/Dataset/Clip35/0597.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0596.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0595.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0597.png
/media/andersen/D/Thesis/Dataset/Clip35/0624.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0623.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0622.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0624.png
/media/andersen/D/Thesis/Dataset/Clip38/0263.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0262.jpg,/media/andersen/D/Thesis/Dataset/Clip38/0261.jpg,/media/andersen/D/Thesis/GroundTruth/Clip38/0263.png
/media/andersen/D/Thesis/Dataset/Clip16/0263.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0262.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0261.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0263.png
/media/andersen/D/Thesis/Dataset/Clip3/0107.jpg,/media/andersen/D/Thesis/Dataset/Clip3/0106.jpg,/media/andersen/D/Thesis/Dataset/Clip3/0105.jpg,/media/andersen/D/Thesis/GroundTruth/Clip3/0107.png
/media/andersen/D/Thesis/Dataset/Clip70/0093.jpg,/media/andersen/D/Thesis/Dataset/Clip70/0092.jpg,/media/andersen/D/Thesis/Dataset/Clip70/0091.jpg,/media/andersen/D/Thesis/GroundTruth/Clip70/0093.png
/media/andersen/D/Thesis/Dataset/Clip35/0389.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0388.jpg,/media/andersen/D/Thesis/Dataset/Clip35/0387.jpg,/media/andersen/D/Thesis/GroundTruth/Clip35/0389.png
/media/andersen/D/Thesis/Dataset/Clip78/0267.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0266.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0265.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0267.png
/media/andersen/D/Thesis/Dataset/Clip57/0044.jpg,/media/andersen/D/Thesis/Dataset/Clip57/0043.jpg,/media/andersen/D/Thesis/Dataset/Clip57/0042.jpg,/media/andersen/D/Thesis/GroundTruth/Clip57/0044.png
/media/andersen/D/Thesis/Dataset/Clip78/0153.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0152.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0151.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0153.png
/media/andersen/D/Thesis/Dataset/Clip20/0388.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0387.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0386.jpg,/media/andersen/D/Thesis/GroundTruth/Clip20/0388.png
/media/andersen/D/Thesis/Dataset/Clip45/0057.jpg,/media/andersen/D/Thesis/Dataset/Clip45/0056.jpg,/media/andersen/D/Thesis/Dataset/Clip45/0055.jpg,/media/andersen/D/Thesis/GroundTruth/Clip45/0057.png
/media/andersen/D/Thesis/Dataset/Clip12/0280.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0279.jpg,/media/andersen/D/Thesis/Dataset/Clip12/0278.jpg,/media/andersen/D/Thesis/GroundTruth/Clip12/0280.png
/media/andersen/D/Thesis/Dataset/Clip20/0217.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0216.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0215.jpg,/media/andersen/D/Thesis/GroundTruth/Clip20/0217.png
/media/andersen/D/Thesis/Dataset/Clip50/0464.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0463.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0462.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0464.png
/media/andersen/D/Thesis/Dataset/Clip80/0112.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0111.jpg,/media/andersen/D/Thesis/Dataset/Clip80/0110.jpg,/media/andersen/D/Thesis/GroundTruth/Clip80/0112.png
/media/andersen/D/Thesis/Dataset/Clip76/0053.jpg,/media/andersen/D/Thesis/Dataset/Clip76/0052.jpg,/media/andersen/D/Thesis/Dataset/Clip76/0051.jpg,/media/andersen/D/Thesis/GroundTruth/Clip76/0053.png
/media/andersen/D/Thesis/Dataset/Clip14/0223.jpg,/media/andersen/D/Thesis/Dataset/Clip14/0222.jpg,/media/andersen/D/Thesis/Dataset/Clip14/0221.jpg,/media/andersen/D/Thesis/GroundTruth/Clip14/0223.png
/media/andersen/D/Thesis/Dataset/Clip60/0193.jpg,/media/andersen/D/Thesis/Dataset/Clip60/0192.jpg,/media/andersen/D/Thesis/Dataset/Clip60/0191.jpg,/media/andersen/D/Thesis/GroundTruth/Clip60/0193.png
/media/andersen/D/Thesis/Dataset/Clip62/0155.jpg,/media/andersen/D/Thesis/Dataset/Clip62/0154.jpg,/media/andersen/D/Thesis/Dataset/Clip62/0153.jpg,/media/andersen/D/Thesis/GroundTruth/Clip62/0155.png
/media/andersen/D/Thesis/Dataset/Clip21/0036.jpg,/media/andersen/D/Thesis/Dataset/Clip21/0035.jpg,/media/andersen/D/Thesis/Dataset/Clip21/0034.jpg,/media/andersen/D/Thesis/GroundTruth/Clip21/0036.png
/media/andersen/D/Thesis/Dataset/Clip52/0319.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0318.jpg,/media/andersen/D/Thesis/Dataset/Clip52/0317.jpg,/media/andersen/D/Thesis/GroundTruth/Clip52/0319.png
/media/andersen/D/Thesis/Dataset/Clip37/0194.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0193.jpg,/media/andersen/D/Thesis/Dataset/Clip37/0192.jpg,/media/andersen/D/Thesis/GroundTruth/Clip37/0194.png
/media/andersen/D/Thesis/Dataset/Clip78/0275.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0274.jpg,/media/andersen/D/Thesis/Dataset/Clip78/0273.jpg,/media/andersen/D/Thesis/GroundTruth/Clip78/0275.png
/media/andersen/D/Thesis/Dataset/Clip56/0017.jpg,/media/andersen/D/Thesis/Dataset/Clip56/0016.jpg,/media/andersen/D/Thesis/Dataset/Clip56/0015.jpg,/media/andersen/D/Thesis/GroundTruth/Clip56/0017.png
/media/andersen/D/Thesis/Dataset/Clip68/0066.jpg,/media/andersen/D/Thesis/Dataset/Clip68/0065.jpg,/media/andersen/D/Thesis/Dataset/Clip68/0064.jpg,/media/andersen/D/Thesis/GroundTruth/Clip68/0066.png
/media/andersen/D/Thesis/Dataset/Clip31/0130.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0129.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0128.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0130.png
/media/andersen/D/Thesis/Dataset/Clip20/0283.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0282.jpg,/media/andersen/D/Thesis/Dataset/Clip20/0281.jpg,/media/andersen/D/Thesis/GroundTruth/Clip20/0283.png
/media/andersen/D/Thesis/Dataset/Clip54/0207.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0206.jpg,/media/andersen/D/Thesis/Dataset/Clip54/0205.jpg,/media/andersen/D/Thesis/GroundTruth/Clip54/0207.png
/media/andersen/D/Thesis/Dataset/Clip50/0203.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0202.jpg,/media/andersen/D/Thesis/Dataset/Clip50/0201.jpg,/media/andersen/D/Thesis/GroundTruth/Clip50/0203.png
/media/andersen/D/Thesis/Dataset/Clip31/0757.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0756.jpg,/media/andersen/D/Thesis/Dataset/Clip31/0755.jpg,/media/andersen/D/Thesis/GroundTruth/Clip31/0757.png
/media/andersen/D/Thesis/Dataset/Clip16/0898.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0897.jpg,/media/andersen/D/Thesis/Dataset/Clip16/0896.jpg,/media/andersen/D/Thesis/GroundTruth/Clip16/0898.png
/media/andersen/D/Thesis/Dataset/Clip39/0398.jpg,/media/andersen/D/Thesis/Dataset/Clip39/0397.jpg,/media/andersen/D/Thesis/Dataset/Clip39/0396.jpg,/media/andersen/D/Thesis/GroundTruth/Clip39/0398.png
/media/andersen/D/Thesis/Dataset/Clip42/0001.jpg,/media/andersen/D/Thesis/Dataset/Clip42/0000.jpg,/media/andersen/D/Thesis/Dataset/Clip42/0076.jpg,/media/andersen/D/Thesis/GroundTruth/Clip42/0001.png
/media/andersen/D/Thesis/Dataset/Clip72/0031.jpg,/media/andersen/D/Thesis/Dataset/Clip72/0030.jpg,/media/andersen/D/Thesis/Dataset/Clip72/0029.jpg,/media/andersen/D/Thesis/GroundTruth/Clip72/0031.png
/media/andersen/D/Thesis/Dataset/Clip17/0150.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0149.jpg,/media/andersen/D/Thesis/Dataset/Clip17/0148.jpg,/media/andersen/D/Thesis/GroundTruth/Clip17/0150.png
